Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2023-12-11,1611.0355224609375,1623.4280557567643,1607.1323473610928,1610.1085660209048,11593810
2023-12-12,1595.032470703125,1616.158429621341,1592.349037838848,1614.1580047490634,18290738
2023-12-13,1591.4219970703125,1596.3985212045238,1576.0044086936755,1592.9344058625784,14673457
2023-12-14,1610.2060546875,1618.7929680811883,1605.1806931321125,1606.1564868665394,17586183
2023-12-15,1616.451171875,1627.6239625810715,1606.7419526673136,1610.0596752150886,69418565
2023-12-18,1615.6217041015625,1624.4038480683014,1610.9866836746726,1620.500672971973,9007377
2023-12-19,1612.889404296875,1618.5002179805367,1604.2536540155447,1610.0595787898533,12004223
2023-12-20,1616.8902587890625,1628.550946563842,1604.6439994664781,1617.8660525481387,17116260
2023-12-21,1645.8712158203125,1648.847434305153,1610.3035824601739,1616.890190053936,18294620
2023-12-22,1630.4049072265625,1645.0906503045844,1626.7456807900564,1642.8462771106833,24289425
2023-12-26,1641.72412109375,1645.1393991647712,1628.1606834754796,1632.7468663818154,9022928
2023-12-27,1662.069580078125,1665.1920725034424,1637.9674024319809,1640.7972281948657,13504539
2023-12-28,1663.9722900390625,1679.7313829043046,1660.800960355657,1667.924302367639,22038235
2023-12-29,1667.8753662109375,1673.3886243877432,1654.9460998062016,1655.921893497125,12505713
2024-01-01,1656.995361328125,1667.7779300307332,1651.0430432105622,1664.7041558612407,7119843
2024-01-02,1657.9710693359375,1661.5815775332878,1647.8227909258005,1657.6784026921155,14621046
2024-01-03,1632.4052734375,1663.435441036763,1628.5508169267055,1660.8008457431583,14194881
2024-01-04,1649.9207763671875,1653.921506768767,1630.258509220425,1637.3818509739383,13367028
2024-01-05,1641.4801025390625,1663.6306908370068,1627.721435292354,1646.3103527881492,15944735
2024-01-08,1623.18408203125,1641.6266079138568,1619.817641206248,1637.8698257618598,8999235
2024-01-09,1610.5474853515625,1637.1867007348474,1606.8882590140477,1626.794474113217,12663444
2024-01-10,1615.8656005859375,1619.768775556757,1601.6678730988501,1603.2291192640885,8057912
2024-01-11,1609.0838623046875,1622.647418987713,1603.2290999191034,1619.817593344925,9157005
2024-01-12,1601.47265625,1615.9144514087695,1594.0566475666242,1612.0112764053667,9886776
2024-01-15,1632.3077392578125,1640.211644357521,1603.814491918713,1607.8152222417316,14160178
2024-01-16,1638.5040283203125,1642.8951000055326,1617.963523124383,1632.5028731940897,12661250
2024-01-17,1500.2828369140625,1558.1474518636571,1491.4031379300502,1531.9961326537093,85072618
2024-01-18,1450.1759033203125,1478.3275291446305,1444.223585276879,1457.835860423814,80535465
2024-01-19,1435.051025390625,1473.6924319976692,1432.8554895707312,1469.496471451251,54800269
2024-01-23,1392.7991943359375,1439.0030048771102,1390.5061028315506,1429.5378530864714,57734701
2024-01-24,1420.658203125,1423.1464058210004,1346.8393790654993,1346.8393790654993,43002202
2024-01-25,1400.16650390625,1422.0730263889059,1385.0417004765413,1417.3404504291516,49470926
2024-01-29,1419.4383544921875,1427.3910971101432,1410.8026039183962,1412.9981397820097,32822749
2024-01-30,1409.3389892578125,1427.7813962132261,1406.0212666176626,1419.3408753974784,20864384
2024-01-31,1427.147216796875,1439.2469641748298,1402.0205273806976,1404.6551228966023,32880520
2024-02-01,1430.8551025390625,1437.9296070339824,1420.8044986569262,1429.586642167861,16345370
2024-02-02,1411.1441650390625,1445.0041607495157,1407.1434344597835,1439.295791096055,22433877
2024-02-05,1409.8756103515625,1416.7550041035195,1399.3371090630476,1410.9977970146022,19302523
2024-02-06,1409.143798828125,1414.6082202697992,1397.9221701594117,1410.5587713034524,20537870
2024-02-07,1395.336181640625,1418.6089571445195,1392.116133835339,1417.8282745226927,27418543
2024-02-08,1369.08740234375,1404.1183009815077,1366.5990807554622,1395.2386021092198,34553062
2024-02-09,1369.6240234375,1379.9674129094828,1353.4258717230239,1358.4512331375859,28321062
2024-02-12,1356.353271484375,1379.430816797108,1349.864219420012,1365.7697047102151,17223906
2024-02-13,1360.695556640625,1370.3559386568656,1350.840063519187,1358.2560722484152,28790497
2024-02-14,1350.54736328125,1357.8169789431033,1330.543591762505,1342.692176087467,45660405
2024-02-15,1379.8211669921875,1381.236020249833,1350.8400218377067,1351.4743115831993,20792472
2024-02-16,1385.529541015625,1393.1406606401683,1374.3566313381355,1389.432715935528,16087871
2024-02-19,1382.79736328125,1394.4093332666027,1380.943331247378,1394.4093332666027,17225878
2024-02-20,1419.0968017578125,1421.9753454783624,1377.6255702032884,1380.7480623447473,28066754
2024-02-21,1404.3135986328125,1428.5620494885413,1400.2640307486727,1428.5620494885413,22946568
2024-02-22,1385.18798828125,1394.2140799658503,1378.0158093259981,1383.431511982935,25280441
2024-02-23,1386.212646484375,1399.1907516520891,1383.675606431076,1388.1155158609397,14916726
2024-02-26,1387.8714599609375,1400.1175997161313,1379.3332648841224,1379.3332648841224,11753435
2024-02-27,1385.7735595703125,1392.1649373557993,1378.8454475600013,1379.3333444496775,16043575
2024-02-28,1375.28369140625,1389.7253669784416,1370.0143815004672,1385.7734738856875,12660993
2024-02-29,1369.428955078125,1376.2595112408621,1363.4766371022577,1368.1603755731524,26647850
2024-03-01,1396.116943359375,1398.068530909065,1366.1112847828936,1366.1112847828936,17369449
2024-03-04,1398.0196533203125,1402.2156140775098,1389.8230811399837,1396.3120142635028,17808237
2024-03-05,1405.9722900390625,1408.0702702592794,1387.2370991620376,1387.578603124529,18995836
2024-03-06,1407.679931640625,1417.6818168087264,1398.849070351711,1398.849070351711,21204765
2024-03-07,1411.09521484375,1415.925465022232,1406.5090322003648,1410.50976245966,24674023
2024-03-11,1393.2384033203125,1410.9489650916057,1388.5545455415954,1395.385101984878,25265547
2024-03-12,1424.2198486328125,1428.5620832752763,1394.653249672943,1399.288270093406,32709227
2024-03-13,1425.0491943359375,1435.9780365211368,1414.9984712198313,1430.0257185610649,31533727
2024-03-14,1420.218994140625,1430.5136660547985,1409.3389889033053,1426.708046530744,26216079
2024-03-15,1417.48681640625,1423.9758686743733,1407.3385375713785,1414.9009391426584,71806902
2024-03-18,1411.046630859375,1420.7557312391768,1401.0447447019562,1411.9735872960773,10718928
2024-03-19,1414.2667236328125,1417.2429423762037,1400.7520032931654,1400.7520032931654,18091797
2024-03-20,1396.40966796875,1416.5109950269332,1390.164564260217,1413.973955146561,21803047
2024-03-21,1410.7537841796875,1416.1206496910058,1403.484168542353,1407.6800101092072,14461430
2024-03-22,1407.9239501953125,1415.6327444344151,1402.9474260283166,1406.1187556298412,22990163
2024-03-26,1390.896484375,1403.1426249023095,1387.7251545750885,1392.6528417179873,28422145
2024-03-27,1405.8260498046875,1412.9005547026668,1386.8469084487028,1389.0912817866563,31084334
2024-03-28,1412.851806640625,1425.1467841736378,1405.8260201107255,1405.8260201107255,27796071
2024-04-01,1434.9046630859375,1438.1248300032364,1420.3653128568776,1422.7072416044182,12599785
2024-04-02,1444.321044921875,1458.6651644277797,1427.8301078423133,1429.6841396646498,20612723
2024-04-03,1446.419189453125,1459.446012788587,1435.7830132683696,1436.466021278442,22792193
2024-04-04,1490.62255859375,1492.9644874952644,1467.5938491456716,1467.5938491456716,44467533
2024-04-05,1512.041259765625,1516.87139120369,1493.110837107314,1501.7465880106008,29527951
2024-04-08,1509.16259765625,1519.5548249700646,1504.2349106627812,1517.3104516873905,10241470
2024-04-09,1511.0654296875,1517.212858723131,1503.015131407276,1517.212858723131,10942247
2024-04-10,1499.1607666015625,1512.3828201124581,1495.8430438899088,1512.3828201124581,13903700
2024-04-12,1482.181884765625,1492.8180605774496,1476.815019083236,1484.1823096206952,20542104
2024-04-15,1458.518798828125,1473.4484901158733,1455.9330408100104,1461.2999061713597,11707624
2024-04-16,1472.7166748046875,1476.2783457127769,1446.3702443129025,1451.0052644920129,10372443
2024-04-18,1458.518798828125,1482.0842405560468,1454.957247107947,1473.2533790216376,17117442
2024-04-19,1494.2330322265625,1497.7945841579467,1444.4187131359706,1450.5662614697076,17288217
2024-04-22,1475.59521484375,1519.7011624302927,1471.7897146304113,1519.7011624302927,21149219
2024-04-23,1471.1065673828125,1489.549092249806,1466.8618885846847,1489.353981154778,13413530
2024-04-24,1475.107421875,1484.9141970919213,1472.5216636288087,1478.3275890220211,11220790
2024-04-25,1474.180419921875,1482.9137264099338,1469.7893480108053,1469.7893480108053,17722602
2024-04-26,1473.25341796875,1491.0128161696184,1469.1062946253462,1483.011355247347,12427347
2024-04-29,1492.4765625,1497.3066939871153,1470.0821432554478,1478.3275529176203,18046675
2024-04-30,1483.3040771484375,1502.2344999971492,1478.2299972207393,1492.183776579634,26153691
2024-05-02,1495.159912109375,1499.7949322317568,1483.5479431375825,1485.15802658213,16737503
2024-05-03,1482.816162109375,1503.3078309068096,1470.7162957582764,1496.1357706507972,15932621
2024-05-06,1485.7923583984375,1497.3554903660538,1480.4254928415698,1485.1580686459001,14396698
2024-05-07,1469.6917724609375,1487.1585043148455,1467.7401849714604,1485.109242158537,14240301
2024-05-08,1446.7606201171875,1460.7143992040217,1444.51624685709,1459.7386054588399,20843931
2024-05-09,1412.46142578125,1450.7613297273047,1410.314727218987,1439.2469160540322,23140639
2024-05-10,1422.253662109375,1436.1507060236834,1411.2744697744579,1423.3416684232827,13638304
2024-05-13,1439.4149169921875,1443.9154551514357,1414.7364549444133,1416.4179083544493,13523601
2024-05-14,1445.0528564453125,1449.553394640186,1434.518839321485,1436.44757240956,12832571
2024-05-15,1422.84716796875,1443.8164349037365,1420.1765959294337,1443.8164349037365,19465998
2024-05-16,1444.3604736328125,1446.635494769446,1419.879787639036,1430.315037440262,17472618
2024-05-17,1448.1685791015625,1452.026165952429,1430.4633312674985,1430.4633312674985,10460095
2024-05-21,1442.92626953125,1453.7075657340822,1434.3208652209864,1434.3208652209864,21884989
2024-05-22,1443.3218994140625,1449.6522829822518,1432.3922106735552,1441.9866133723565,19998139
2024-05-23,1476.3583984375,1479.3752584647682,1441.1953046473295,1442.7778702591684,20430960
2024-05-24,1500.6907958984375,1503.3614887492201,1469.8303417309107,1471.314019734004,15530103
2024-05-27,1511.0765380859375,1528.1883393083358,1502.520758216763,1506.77389603629,14692720
2024-05-28,1513.8460693359375,1519.335726051442,1508.2081414189497,1513.4503977339336,13954452
2024-05-29,1491.8876953125,1507.2684177430372,1484.9143605929237,1501.4820978385067,17573853
2024-05-30,1498.3663330078125,1507.0211210232046,1481.3535408629355,1482.8866022947354,16877675
2024-05-31,1514.8846435546875,1519.2861730378406,1497.5255637886007,1502.4711567997915,37039794
2024-06-03,1555.09228515625,1581.6007131353779,1533.133899537108,1581.6007131353779,36318628
2024-06-04,1467.0113525390625,1542.035978128332,1438.178519691209,1540.0577408247677,44765620
2024-06-05,1534.914306640625,1542.6293593501262,1466.219946760192,1477.7927069374703,40815825
2024-06-06,1542.728271484375,1548.4157035794842,1529.7708416421824,1547.871760780816,23211435
2024-06-07,1556.229736328125,1567.1100410061952,1535.161582442163,1544.0636499060388,18356108
2024-06-10,1544.31103515625,1563.4504573639138,1540.6512236145254,1556.8727940285391,11227029
2024-06-11,1547.77294921875,1553.9054367001327,1535.3099573339637,1539.0686565916017,14772663
2024-06-12,1557.0211181640625,1571.0171709503484,1549.3554487687563,1557.861844852563,19640218
2024-06-13,1563.54931640625,1568.4454054595662,1556.8727654742606,1564.538435062841,12060096
2024-06-14,1579.5235595703125,1581.6006845385634,1560.5324094871141,1566.7639051338865,12770277
2024-06-18,1590.304931640625,1592.9755035609028,1572.154508756827,1579.5235147639921,16207857
2024-06-19,1639.810302734375,1651.7292305672918,1586.5462884579292,1595.8440277631316,45065598
2024-06-20,1651.1851806640625,1663.1534920823342,1634.0239963759518,1651.6303564981188,20704371
2024-06-21,1647.6243896484375,1654.6471079082598,1625.2703323284015,1654.6471079082598,25815388
2024-06-24,1654.2020263671875,1656.8725983801082,1627.8419906431252,1629.0783889346665,14272497
2024-06-25,1692.7281494140625,1698.2671896136583,1652.9161244128125,1652.9161244128125,37260774
2024-06-26,1682.9853515625,1692.2830908473647,1672.6984936460972,1689.3651184391142,23798333
2024-06-27,1677.693603515625,1694.3602284326557,1668.2474722173383,1677.6440992868716,27537325
2024-06-28,1665.47802734375,1688.0298600667693,1660.7302095378393,1679.1277922372037,13238023
2024-07-01,1686.64501953125,1688.7222652231756,1661.7192786483326,1661.7192786483326,10593512
2024-07-02,1711.7686767578125,1716.0219351631938,1684.221747063481,1696.338450279765,22960845
2024-07-03,1749.4046630859375,1774.4787958352051,1745.4481886247663,1771.5114399893268,61608901
2024-07-04,1708.3563232421875,1740.6015675131193,1706.0813020200872,1740.6015675131193,22924329
2024-07-05,1630.1663818359375,1666.6648832495694,1624.3305577995975,1666.6648832495694,41121274
2024-07-08,1617.55517578125,1636.9418773604393,1609.4444510695762,1627.396978889197,19543900
2024-07-09,1618.692626953125,1628.7815886134954,1602.7183370391892,1607.3177627857185,24275439
2024-07-10,1608.40576171875,1622.154534667076,1603.1140012571118,1612.213844252339,22753591
2024-07-11,1604.2515869140625,1608.158557344008,1583.5789826671298,1606.2792077321005,22088537
2024-07-12,1605.042724609375,1620.5719592747296,1593.6184770773464,1604.3503898772585,28024980
2024-07-15,1604.4493408203125,1612.0656268838352,1597.6243979749815,1605.8341310811368,16687847
2024-07-16,1602.1248779296875,1609.2959878941822,1599.2070263099074,1603.1139965454797,14475162
2024-07-18,1597.2288818359375,1606.279221102413,1581.7491504514119,1590.5028265611325,16858532
2024-07-19,1589.8104248046875,1605.339539023386,1586.0517257079478,1598.4157086024593,13001076
2024-07-22,1624.6768798828125,1633.0348841426392,1595.102208226313,1599.4048501869459,26872411
2024-07-23,1600.7896728515625,1629.8697857739867,1587.5354585816658,1629.622506107541,26001076
2024-07-24,1586.5958251953125,1603.3613380832728,1570.7699267318133,1590.6511875281797,30864103
2024-07-25,1599.0091552734375,1607.317775925085,1575.6659797222526,1575.6659797222526,12767866
2024-07-26,1600.5423583984375,1604.1031613694597,1579.0784113722364,1587.5354240776833,21905270
2024-07-29,1587.5849609375,1614.0932687039738,1580.9084099513473,1597.4266433536118,25500574
2024-07-30,1597.970703125,1616.9617331437491,1581.6007409676433,1584.5680969544494,27297917
2024-07-31,1598.16845703125,1610.1862727643238,1591.6896815838577,1596.437499395598,18910242
2024-08-01,1620.9676513671875,1632.0952359013233,1600.3444314369733,1605.2406410772048,13107587
2024-08-02,1641.09619140625,1652.322663655626,1613.252477954101,1613.252477954101,22059619
2024-08-05,1598.16845703125,1628.0892961618056,1583.5789569593262,1622.2534719846315,20666817
2024-08-06,1583.7767333984375,1615.1812505223597,1575.9627926604342,1612.2633988029302,22558025
2024-08-07,1605.8341064453125,1612.263377582913,1584.7658311899052,1599.404835307712,21173132
2024-08-08,1624.8251953125,1635.3099498365148,1601.6304107349945,1606.3287244302185,16988475
2024-08-09,1632.2435302734375,1644.45924206239,1627.8915048541417,1634.0239921209834,13322309
2024-08-12,1642.0357666015625,1657.7132722907515,1629.4245044293668,1634.023930075865,19658098
2024-08-13,1585.7550048828125,1614.6373425181755,1583.727384052692,1610.2851962178304,27027521
2024-08-14,1590.304931640625,1596.1406347806408,1585.7548894919792,1589.0190291652223,16167214
2024-08-16,1614.3404541015625,1616.3681955424247,1593.4700756453008,1610.7796512652837,13924623
2024-08-19,1613.7965087890625,1619.8301081330453,1606.0318311437713,1619.8301081330453,9751082
2024-08-20,1619.8795166015625,1628.089249449055,1609.7410507407772,1609.7410507407772,15567247
2024-08-21,1608.109130859375,1616.7639189467304,1600.196181750936,1610.3840312828386,23815452
2024-08-22,1613.54931640625,1620.4731470178888,1610.2851765353823,1614.2416511706044,10650319
2024-08-23,1607.3673095703125,1616.2198731859971,1605.3395680421502,1616.2198731859971,10166711
2024-08-26,1622.1051025390625,1630.0180518403747,1614.4394329034162,1614.4394329034162,11182133
2024-08-27,1619.9290771484375,1629.4740963171337,1614.4394203166419,1625.5176216973236,17886622
2024-08-28,1619.2861328125,1621.9073214077598,1612.4611899156803,1619.9290840893786,13460594
2024-08-29,1620.7203369140625,1626.5066565991772,1613.4008350959098,1624.1327478011253,24526302
2024-08-30,1619.08837890625,1643.915233433648,1603.5097598168518,1637.9805213995915,222671050
2024-09-02,1609.2464599609375,1628.8805607888028,1605.5372652063559,1628.8805607888028,17024840
2024-09-03,1619.5333251953125,1622.1050094222066,1606.922062970295,1616.2198020140054,18641430
2024-09-04,1623.93505859375,1626.902414563351,1614.2416474629108,1621.1654780586464,12341372
2024-09-05,1627.545166015625,1631.9468162685419,1624.1327551131992,1628.0892295470924,11438159
2024-09-06,1619.1376953125,1629.8202248280263,1616.3187313615201,1620.473102058456,13014801
2024-09-09,1628.5838623046875,1630.5620996108578,1612.3622922456864,1620.1763537534637,11896457
2024-09-10,1632.3919677734375,1636.0022750560352,1620.1763763856018,1636.0022750560352,13303323
2024-09-11,1626.01220703125,1634.5186034514882,1621.3632768334044,1632.441478391271,11113342
2024-09-12,1648.465087890625,1651.8281153877226,1629.1278910808494,1636.0022172762235,16212023
2024-09-13,1647.8221435546875,1655.7845968722977,1639.019084286797,1655.7845968722977,11930266
2024-09-16,1652.7677001953125,1659.5432592965851,1645.9428783505564,1648.8607299658063,7586410
2024-09-17,1650.6412353515625,1659.741078546187,1646.0418095254229,1659.741078546187,10063561
2024-09-18,1676.3582763671875,1680.413638538756,1652.9160927553091,1653.6579317162796,20458671
2024-09-19,1689.9091796875,1700.2949253045435,1680.6609446435846,1680.710328129882,15325888
2024-09-20,1722.2532958984375,1725.962490730009,1688.9695508700852,1697.8221142379614,30311693
2024-09-23,1740.6510009765625,1747.1296555117192,1721.313683600945,1729.968471551819,13482675
2024-09-24,1748.811279296875,1762.263268802836,1735.1613936154893,1745.7944191143442,16519518
2024-09-25,1759.740966796875,1768.5441469339328,1740.9972166684056,1740.9972166684056,15982656
2024-09-26,1764.0435791015625,1768.5441171820273,1748.81124873511,1753.7568419039637,15949822
2024-09-27,1733.578857421875,1758.8507669411922,1730.9576688035675,1757.6638728365367,17806751
2024-09-30,1713.2030029296875,1732.3918081113518,1705.6362211224732,1729.7707402872122,13191767
2024-10-01,1707.41650390625,1723.0446263108133,1701.3829045067225,1705.2404912513446,12286142
2024-10-03,1663.697509765625,1707.3671207488399,1655.141609600888,1696.9813752954872,24236699
2024-10-04,1639.612548828125,1672.2534641687764,1635.0131229726287,1656.2791738763865,24341616
2024-10-07,1600.1961669921875,1640.9478062279852,1595.4483492741049,1634.2217512510383,47229148
2024-10-08,1633.0843505859375,1638.7717826674386,1604.350406294763,1612.263355277721,14867203
2024-10-09,1615.379150390625,1638.722326425496,1610.9774999447513,1631.5512161997017,20562821
2024-10-10,1644.310791015625,1647.3275303118398,1614.7361206152186,1621.165391539567,10877383
2024-10-11,1633.034912109375,1646.3385098258125,1625.369242473489,1646.3385098258125,11836297
2024-10-14,1669.731201171875,1673.6382923600645,1636.0022787037162,1638.0300202721965,9263754
2024-10-15,1665.774658203125,1679.5234312884604,1657.2682621459455,1675.5669567742357,9825565
2024-10-16,1681.303955078125,1689.3651756043241,1661.8182449322444,1661.8182449322444,10235341
2024-10-17,1654.94384765625,1679.1772539114825,1647.080282160871,1676.5065611850819,7347866
2024-10-18,1663.5491943359375,1672.5996542242308,1636.1011515182424,1645.0032194591165,12404862
2024-10-21,1709.8892822265625,1729.1277115171938,1692.4314354617347,1696.3384056502448,23274177
2024-10-22,1695.8934326171875,1721.066454006858,1692.0852292144161,1711.2247717189728,19437640
2024-10-23,1716.9122314453125,1727.4957528913812,1686.4968324178806,1686.4968324178806,19018045
2024-10-24,1730.6114501953125,1749.4047043289343,1719.1870816225392,1719.1870816225392,15416129
2024-10-25,1724.429443359375,1738.7221592633232,1709.889327055954,1735.9031953167685,13065239
2024-10-28,1715.3294677734375,1731.9467089372617,1710.0872115165546,1723.0446413299314,11006071
2024-10-29,1732.7874755859375,1744.8052912814335,1706.3285518094192,1707.3671746843718,17897463
2024-10-30,1715.7252197265625,1735.6559850626077,1705.4383614167948,1723.044722028245,16357862
2024-10-31,1716.8131103515625,1719.9783623253056,1700.6905495733076,1709.1969454078367,11447956
2024-11-01,1718.3958740234375,1725.121808378973,1707.3176727299317,1714.1426155438019,879846
2024-11-04,1695.4482421875,1726.0120324112672,1692.2831108260189,1726.0120324112672,14044624
2024-11-05,1738.72216796875,1743.5193691989437,1679.4245541115502,1684.4690350004344,22116203
2024-11-06,1736.1505126953125,1752.2236907789468,1726.3582138990325,1752.2236907789468,13893955
2024-11-07,1727.545166015625,1741.788377483704,1719.088153557187,1725.3196491309855,9447728
2024-11-08,1735.359130859375,1742.6292493782655,1726.8527347958932,1732.9358385144249,9951493
2024-11-11,1747.080322265625,1763.4007800137342,1732.1445340358582,1735.4581781116683,12282681
2024-11-12,1699.5035400390625,1755.685525140361,1690.057529799715,1752.7181693232224,15697703
2024-11-13,1663.0545654296875,1710.5817633557972,1654.795449111813,1698.0693886806364,17864250
2024-11-14,1674.33056640625,1686.298877719973,1653.9052424815711,1654.8943611148047,13573235
2024-11-18,1686.546142578125,1700.196027893774,1676.5560686185365,1681.501661741305,13540984
2024-11-19,1723.2919921875,1734.666856822401,1684.1723007332698,1695.3493899321998,25490636
2024-11-21,1722.2532958984375,1739.8596556624375,1715.3294655461707,1730.3641410420184,17858256
2024-11-22,1726.60546875,1735.2108733378661,1710.7301870699723,1724.577847989185,12386806
2024-11-25,1766.170166015625,1783.9249175118237,1745.695459083716,1765.62622322529,213868637
2024-11-26,1766.120849609375,1790.3047522476238,1750.5422309088779,1790.3047522476238,15467783
2024-11-27,1792.5797119140625,1797.574688468061,1765.7251174035728,1770.4234308186708,16357488
2024-11-28,1773.6380615234375,1816.1206575705266,1768.5440765282106,1799.2067534702544,17861196
2024-11-29,1776.506591796875,1784.9634837718759,1763.4996574583167,1781.69946468648,13834768
2024-12-02,1785.0623779296875,1788.4749097146703,1755.6856023450055,1783.8754838474465,7555438
2024-12-03,1806.4273681640625,1817.4065606013933,1796.3382858833122,1802.8664445696695,21705121
2024-12-04,1839.8594970703125,1844.7062023939066,1811.2245616892087,1818.0,22334542
2024-12-05,1845.4481201171875,1859.493556641852,1815.2304970812227,1839.7606878831402,19841357
2024-12-06,1835.65576171875,1843.9148780245807,1823.934730252462,1836.7932722770183,8891578
2024-12-09,1849.65185546875,1859.543041861631,1828.8803640437,1833.479789864794,13473956
2024-12-10,1847.7724609375,1857.2679754951744,1838.3264506073938,1857.2679754951744,6662740
2024-12-11,1842.826904296875,1851.5311965796843,1836.5460251144718,1841.442114059789,7022713
2024-12-12,1839.018798828125,1848.3165380277508,1828.5835490642544,1830.858570192744,8646895
2024-12-13,1851.3828125,1854.5974480766663,1809.3452703435958,1842.2334650894886,9504501
2024-12-16,1844.904052734375,1849.6023663092722,1835.0623704900838,1844.8051650180448,6553541
2024-12-17,1813.3017578125,1842.0850862632194,1806.6252069518785,1836.1503743871115,10539766
2024-12-18,1790.9970703125,1816.0218201616449,1787.485771591278,1809.938716386882,11711156
2024-12-19,1773.9842529296875,1781.501530327013,1759.6420328753354,1780.0178523903558,12690385
2024-12-20,1752.2236328125,1777.9902211232875,1747.8221032566314,1762.8071537344865,12846174
2024-12-23,1781.4027099609375,1786.3483032701017,1761.9171206196404,1762.6094553861137,5522296
2024-12-24,1778.5341796875,1789.0188129889934,1770.0772878688795,1782.4412707107397,7242917
2024-12-26,1771.26416015625,1792.282930729094,1761.3729740043236,1778.9793336515602,5240839
2024-12-27,1778.6826171875,1786.2987825163511,1769.6321573670446,1775.2702061325524,3629665
2024-12-30,1758.5540771484375,1795.2503550228132,1751.7291342949875,1772.698401439767,11111109
